,Gender_Nonbinary,Churn,Marital_Widowed,Port_modem,Population
7505,0,0,0,1,1310
9601,0,0,0,1,7405
3684,0,0,0,1,1264
9018,0,0,0,0,8075
335,0,0,0,0,340
4093,0,1,0,0,15586
5433,0,0,0,0,826
6397,0,0,1,0,24473
8524,0,1,0,1,0
2682,1,0,0,1,2371
466,0,0,0,1,746
4608,0,1,0,0,7602
8978,0,0,1,1,4800
8089,0,0,0,1,2153
4897,0,0,0,0,25086
3157,0,1,0,0,4704
4470,0,1,0,1,687
8656,0,0,0,0,11866
7160,0,0,1,1,17616
977,0,1,1,1,8777
7376,0,0,1,1,170
6870,0,0,0,1,12658
6781,0,0,0,1,0
1334,0,0,0,0,17055
2968,0,0,0,0,136
418,0,0,0,1,5287
5335,0,0,0,1,312
9124,0,0,0,0,39
1736,0,1,0,0,613
8602,0,0,0,0,39962
4590,1,1,0,1,30996
7196,0,0,0,1,40685
7325,0,0,1,1,26563
8976,0,0,0,0,391
6821,0,0,0,0,27428
4235,0,0,0,0,11294
8918,0,0,0,1,496
5672,0,0,0,0,16249
9123,0,0,1,0,1705
8197,0,0,0,1,148
9745,0,0,0,1,364
2313,0,1,1,1,16644
3755,0,0,0,1,7017
685,0,1,0,0,2097
8243,0,1,0,0,9510
3748,0,0,0,0,2272
3440,0,1,0,0,3085
2661,0,0,1,1,17148
3215,0,0,0,0,26117
7980,0,0,0,1,6328
6335,0,0,1,0,2762
5255,0,0,0,1,2999
3610,0,1,0,0,15119
6638,0,0,0,0,506
4355,0,0,0,0,553
3468,0,1,1,1,9100
5369,0,0,0,1,30910
2572,0,0,0,1,37
6756,0,0,0,1,7016
4577,0,0,0,0,1786
4559,0,0,0,0,162
6854,0,0,0,1,463
9860,0,0,0,0,898
3217,0,1,1,0,15289
6810,0,0,0,1,131
8395,0,0,0,1,5192
2777,0,0,0,1,8112
6330,0,0,0,1,631
9046,0,0,1,1,17654
3041,0,1,0,1,40543
7081,0,0,1,1,439
5759,0,0,0,0,1025
3805,0,0,0,1,129
2791,0,1,1,0,610
1403,0,0,0,1,2653
4247,0,1,1,1,8742
6499,0,0,0,1,424
7955,0,0,0,1,127
4322,0,0,1,0,8979
9507,0,0,0,0,46513
6560,0,0,1,1,727
2387,0,0,0,1,1268
6127,1,0,0,0,3636
6129,0,0,0,1,1400
7519,0,0,0,0,372
1818,0,1,0,0,2568
8701,0,0,0,1,813
9877,0,0,1,1,2640
6324,0,0,0,1,151
678,0,0,0,0,6328
5436,0,0,1,1,2157
9868,0,0,0,0,35054
6054,0,0,0,0,3821
1839,0,0,0,1,10586
5602,0,0,0,0,28866
6223,0,0,1,1,5467
84,0,0,0,1,1206
4734,0,0,0,1,27515
5692,0,0,0,0,4024
964,0,0,0,1,22640
2625,0,0,1,0,26902
9223,0,0,0,0,4401
7993,0,0,1,1,316
1910,0,1,1,0,15260
4259,0,0,0,1,26038
4862,0,0,1,0,23285
284,0,1,0,0,217
923,0,1,0,0,236
5542,0,0,0,1,7157
4199,0,0,0,1,39757
8030,0,0,0,0,149
6792,0,0,0,1,12415
4003,0,0,0,0,57658
9248,0,0,1,0,945
2591,0,0,0,1,445
1151,0,0,0,0,7104
3068,0,1,0,0,8470
9473,0,0,0,0,68
9164,0,0,0,1,2912
7867,0,1,1,1,1635
36,0,1,0,1,6394
8232,0,0,0,0,20952
2673,0,0,1,0,10818
3974,0,0,0,0,2381
6354,0,0,0,1,24364
3339,0,1,0,1,16514
7235,0,0,0,1,4408
6106,0,0,0,1,2357
3837,0,0,0,0,2123
5165,0,0,0,1,738
2511,0,1,1,1,1757
4659,0,0,1,1,2006
9384,0,0,0,1,1108
9103,0,0,0,0,53686
6461,0,0,1,0,21767
8410,0,0,0,1,1104
1100,0,1,1,1,2750
1077,0,0,0,0,373
2837,0,1,1,0,1788
6150,0,0,0,0,362
3502,0,0,0,0,742
3683,0,0,1,0,1273
7790,0,0,0,0,5723
5095,0,0,0,0,889
4427,0,1,1,0,4637
2815,0,0,0,0,937
9888,0,0,0,0,28846
2517,0,1,0,1,354
8761,0,0,0,0,1730
5815,0,0,0,0,172
9037,0,0,0,1,14645
6896,0,0,0,0,18937
2033,0,0,0,1,9986
2507,0,0,0,1,338
9291,0,0,1,1,20193
4500,0,1,0,1,58
3005,0,1,0,1,4827
4169,0,1,0,1,27329
4236,0,0,0,0,11275
5134,0,0,0,0,923
9873,0,0,0,1,74
239,0,1,0,1,37
611,0,1,0,0,2780
6286,0,0,1,0,376
3832,0,0,1,0,579
9432,0,0,0,0,12830
3568,0,0,0,0,3503
142,0,0,0,0,2396
8188,0,0,0,0,370
4909,0,1,0,1,39859
5084,0,0,0,0,545
6046,0,0,0,0,23160
1594,0,1,0,0,1673
2292,0,0,0,1,184
3864,0,0,0,1,865
1984,0,0,0,0,2029
1110,0,0,1,0,1409
5115,0,0,0,0,14055
2607,0,1,0,1,8618
1959,0,0,1,0,1940
3413,0,1,0,0,1243
3186,0,1,0,0,2349
9156,0,0,0,1,25794
7984,0,0,1,1,291
1877,0,0,0,0,240
9240,0,0,0,0,127
4085,0,0,0,0,2579
1058,0,0,0,0,86
6924,0,0,1,0,18216
9989,0,0,0,1,338
1232,0,1,0,1,1848
7264,0,0,0,1,7294
5693,0,0,1,0,30097
9091,0,0,0,0,10045
7779,1,1,0,0,25360
2905,0,0,0,0,5025
7622,0,0,0,1,21204
61,0,0,1,1,2765
2547,0,1,1,0,2328
2557,0,0,0,0,158
8176,0,0,0,1,2393
2432,0,0,0,0,58123
43,0,0,0,1,6699
8206,0,0,0,1,1690
9654,0,0,0,1,12895
6132,0,0,0,1,541
5118,0,0,0,0,34365
4676,0,1,0,0,29601
154,0,0,0,1,3834
7292,0,0,0,1,35118
8748,0,0,1,1,7008
2366,0,1,0,0,11294
9000,0,0,0,0,1520
456,0,1,0,1,117
9777,0,0,0,0,1045
7002,0,0,0,0,19942
7169,0,0,0,0,890
3564,0,0,0,0,36184
2339,0,0,0,1,189
6672,0,0,0,0,27848
6937,0,0,1,0,674
1291,0,1,0,0,1006
8057,0,0,0,0,3809
3150,0,0,1,0,3957
5074,0,0,0,0,615
1631,0,1,1,1,1152
2649,0,0,0,1,2139
6398,0,0,0,0,568
2810,0,1,1,0,21572
9490,0,1,0,1,2951
3819,0,0,1,1,154
2978,0,0,1,0,335
7384,0,0,0,0,22388
8391,0,0,0,0,63894
5550,0,0,0,0,260
3667,0,0,0,1,1697
5703,0,0,1,1,13757
8943,0,0,0,1,3831
6974,0,0,0,1,2394
9869,0,0,0,1,1265
1273,0,1,0,1,39381
8729,0,0,1,1,32080
2195,0,0,0,0,121
3643,0,1,0,0,21765
8101,0,0,0,1,370
3261,0,1,1,0,726
9737,0,0,0,0,3337
4743,0,0,1,0,197
7423,0,0,0,1,1452
1613,0,1,0,1,4595
5201,0,0,0,1,39
2226,0,1,1,0,3831
7393,0,0,0,0,2963
8497,0,0,0,1,35643
1292,0,1,0,0,6904
952,0,1,0,1,1909
3192,1,1,0,1,252
1344,0,1,1,0,31736
5612,0,0,0,1,16545
7887,0,0,0,0,255
5906,0,0,0,1,15113
6474,0,0,0,0,136
9662,0,0,1,0,2744
7067,0,0,0,0,780
2031,0,0,0,1,7751
3569,0,0,0,1,94
6425,0,0,0,1,1889
653,0,1,0,1,24013
6451,0,0,1,0,8081
732,0,1,1,1,953
7443,0,0,0,0,40684
4527,0,0,0,0,8851
6845,0,1,0,0,3616
2439,0,1,0,0,1755
2637,0,0,0,1,8368
8607,0,0,0,1,5924
590,0,0,0,0,1480
6389,0,0,0,1,21131
2027,0,1,0,0,21556
674,0,1,1,0,1181
7267,0,0,0,0,757
4750,0,1,0,1,34315
7885,0,0,0,1,899
1788,0,1,0,1,1331
4077,0,1,0,0,1310
7297,0,0,0,1,433
6844,0,0,1,0,40336
4988,0,1,0,0,809
21,0,0,0,0,14440
2093,0,0,0,1,35465
9231,0,0,1,1,3690
5078,0,0,0,1,83615
1168,0,1,0,1,130
7193,0,0,0,1,442
1428,0,0,0,0,529
5818,0,0,0,0,11484
4958,0,1,0,1,861
9350,0,0,0,1,14839
3638,0,1,1,1,1785
2992,0,1,0,0,27428
9399,0,0,0,0,1927
981,0,1,1,1,27543
9029,0,0,0,1,7714
1850,0,1,0,0,41235
4230,0,1,1,0,1493
5127,0,0,0,1,12991
9552,0,0,0,0,16972
2885,0,0,0,1,15517
1411,0,0,0,1,41
8628,0,0,0,1,2079
6458,0,0,0,1,801
3856,0,1,0,0,586
5617,0,0,0,0,1002
8148,0,0,0,0,4179
1595,0,0,0,0,4435
7941,0,0,0,0,1124
1536,0,1,0,0,2112
4671,0,0,0,0,11996
740,0,0,0,0,52299
8824,0,0,0,0,1236
4143,0,0,0,0,73671
4205,0,1,1,0,2453
8416,0,0,0,1,1010
9106,0,0,0,0,2387
8921,0,0,1,1,4498
4220,0,0,0,1,2608
2798,0,0,0,1,7
6575,0,1,0,1,6592
2881,0,1,0,1,9236
1088,0,0,0,1,361
1419,1,1,0,1,819
9521,0,0,1,0,2275
226,0,1,0,0,4335
6279,0,0,0,0,9575
8377,0,1,0,1,2226
2164,0,1,1,0,109
2399,0,0,1,1,16812
6901,0,0,0,0,6803
3626,0,1,0,1,4941
8591,0,0,0,0,30933
9844,0,0,0,0,33
4942,0,0,1,1,336
8108,0,0,0,1,3408
9998,0,0,0,0,35575
8386,0,0,0,1,181
8781,0,0,0,0,1570
6935,0,0,0,1,1572
8588,0,0,0,1,1068
9015,0,0,0,0,8701
771,0,1,0,0,46920
1385,0,1,0,0,2557
3716,0,0,0,0,1326
8369,0,0,0,1,62
59,0,0,0,0,694
8751,0,1,0,0,5817
2167,0,1,1,1,20176
9411,0,0,0,0,2684
5041,1,0,0,0,40622
1614,0,0,0,0,21833
2715,0,0,0,0,44249
179,1,0,1,1,4991
6744,0,0,0,0,50137
4554,0,0,0,0,7878
4584,1,0,1,0,2016
1657,0,0,0,0,22925
3247,0,0,0,0,1429
918,0,0,0,1,1209
5594,0,0,0,1,136
9845,0,0,0,0,7906
725,0,1,1,1,3895
4514,0,1,1,1,47757
424,0,0,1,1,1126
8826,0,0,0,0,15762
4813,0,0,0,0,21480
5889,0,0,0,1,0
741,0,0,0,1,14534
6088,0,0,0,0,53364
2140,0,0,0,0,4651
3126,0,1,1,0,30350
5741,0,0,0,1,2525
5986,0,1,0,0,20920
2688,0,0,0,0,6917
4972,0,0,1,0,63465
1096,0,0,0,0,35102
8062,0,0,1,0,4501
1319,0,1,0,0,265
3965,0,0,0,1,16943
292,0,0,1,0,117
8283,0,0,1,1,28744
5580,0,0,0,1,602
6985,0,0,0,0,1640
5620,1,0,0,0,3294
7703,0,0,0,0,4356
7871,0,0,1,0,1916
6725,0,0,0,0,24118
3893,0,1,1,1,1033
7830,0,0,0,1,522
8184,0,0,0,0,35124
9744,0,0,0,0,1420
5783,0,0,1,0,9585
7294,0,0,0,0,84
3721,0,0,1,0,37639
9970,0,0,0,0,146
2233,0,0,1,1,485
2719,0,1,0,1,47974
4576,0,1,0,1,2678
1467,0,1,0,0,10695
6577,0,0,0,0,2500
668,0,0,0,1,2440
3607,0,0,0,0,1165
5173,0,0,0,0,27613
8783,0,0,0,0,2455
2990,0,0,0,0,3370
2446,0,1,0,1,1080
110,0,0,0,0,41733
6888,0,0,1,1,3853
3073,0,0,0,0,266
6760,0,0,0,1,4889
8742,0,0,0,1,1082
8904,0,0,1,1,53841
6437,0,0,0,0,960
2006,0,0,0,0,9092
8923,0,0,0,0,7117
5778,0,0,1,1,69
8556,0,0,1,1,2433
5779,0,1,0,0,28487
7488,0,0,0,1,679
7290,0,1,0,0,14630
8725,0,0,0,0,25266
8487,0,0,0,0,593
1553,0,1,0,0,42582
618,0,0,1,0,2909
3325,1,0,0,1,143
3342,0,0,0,1,5060
6662,0,0,0,0,1543
8717,0,0,0,0,69413
1597,0,0,0,0,1531
4447,0,1,1,1,689
6863,0,0,1,0,21105
1030,0,1,0,1,13915
8233,0,0,0,0,0
3101,1,1,0,0,618
9806,0,0,0,1,5383
9263,0,0,0,0,67
4154,0,1,0,1,760
9783,0,0,0,1,5907
2665,0,1,0,0,148
8834,0,0,0,1,920
2172,0,1,1,0,2469
6622,0,0,0,0,1231
8249,0,0,0,1,902
8486,0,0,0,0,584
474,0,1,0,1,2663
1350,0,0,0,0,2722
4162,0,0,0,1,3787
9405,0,0,0,0,411
6770,0,0,0,0,15763
7162,0,0,1,0,646
2893,0,0,1,0,499
131,0,0,0,1,5529
7894,0,0,1,1,2275
5257,0,1,0,1,967
281,0,0,0,0,22547
8094,0,0,0,1,321
6338,0,0,0,0,0
8555,0,0,0,0,1578
545,0,0,0,0,7157
516,0,1,0,0,793
6049,0,0,1,0,1564
8707,0,0,0,1,340
124,0,0,0,1,16101
633,0,0,0,1,24983
9292,0,0,1,0,26032
9200,0,0,0,1,3422
5670,0,0,0,0,35436
88,0,1,0,1,25576
6580,0,0,1,0,3908
9519,0,0,1,0,140
523,0,0,0,1,4183
9213,0,0,0,1,41743
2520,0,1,0,0,3216
7784,0,0,0,0,25244
4311,0,1,0,0,8761
6759,0,0,1,1,3068
3731,0,0,0,0,36681
3475,0,1,0,0,4
4338,0,1,0,1,30305
5732,0,0,0,1,132
2264,0,0,0,0,3649
6206,0,0,0,1,1141
6447,0,0,0,1,1063
7336,0,0,0,0,780
1406,0,0,0,0,1204
4346,0,0,0,0,98
861,0,0,0,0,1457
2549,0,0,0,1,14918
5896,0,0,0,1,2174
4233,0,1,0,0,637
3689,0,1,1,0,22385
7468,0,0,0,0,1195
2477,0,0,0,0,1168
9563,1,0,0,1,1284
1646,0,0,0,1,1012
1341,0,1,0,0,26340
9725,0,0,0,1,1201
5541,0,1,0,0,19669
1671,1,0,1,1,275
1430,0,1,0,1,725
8930,0,0,1,1,1444
8654,0,1,0,1,44233
8899,0,0,0,0,1488
1013,0,1,0,0,1000
3724,0,1,1,1,23117
9606,0,0,0,1,237
7318,0,0,1,0,1408
7472,0,0,0,0,10712
1130,0,0,0,0,28
6875,0,0,0,0,511
6157,0,0,0,1,33626
7018,0,0,0,0,3583
3139,0,1,0,0,24112
6133,0,0,0,1,393
3930,0,0,0,0,27532
9797,0,0,1,1,37
8287,0,0,0,1,6165
7575,0,0,0,0,3628
1113,0,1,0,1,50288
5392,0,0,0,0,581
3280,0,0,0,1,7439
3855,0,1,1,0,395
584,0,0,0,1,535
6199,0,0,0,1,191
2479,0,1,0,0,172
9188,0,0,0,0,33
4420,0,0,1,0,2387
4449,0,1,0,0,31178
3305,0,1,0,1,5346
2747,1,1,0,0,17923
2999,0,1,0,0,3108
319,0,0,0,1,23517
5470,0,0,0,0,9542
3314,0,1,0,0,14334
7542,0,0,1,1,188
2570,0,0,0,0,35102
9944,0,0,1,1,0
4099,0,1,0,0,4442
8462,0,0,0,1,3300
9455,0,0,0,0,1785
352,0,0,0,0,41155
6923,0,0,0,1,1548
3356,0,1,0,0,430
6628,0,0,0,1,429
2904,0,0,0,0,745
6999,0,0,0,0,5111
4268,0,1,0,0,53364
7253,0,0,0,0,7532
3869,0,1,0,1,4971
3806,0,0,0,1,913
1589,0,1,0,0,4088
8988,0,0,0,0,3526
6327,0,0,0,1,12742
5540,0,0,0,1,776
1314,0,1,1,0,26588
9146,0,0,0,0,8629
5339,0,0,0,0,4827
7444,0,1,0,1,72332
9559,0,0,0,0,2137
8790,0,0,1,1,16783
9299,0,0,0,0,4251
9675,0,0,1,0,1433
6553,0,0,1,0,7488
6897,0,0,0,1,2707
667,0,0,0,0,6407
8977,0,0,1,0,1703
575,0,1,0,1,944
9588,0,0,0,1,5394
999,0,1,0,1,524
2180,0,0,0,0,676
8528,0,0,0,1,12279
766,0,1,0,0,884
4273,0,1,0,1,21394
6140,0,0,0,0,60
1653,0,1,0,1,30576
5803,0,0,0,0,179
1089,0,1,0,0,61
3244,0,1,0,0,3643
5844,0,0,0,1,62
1174,0,1,0,1,10056
9219,0,0,0,0,5920
2272,0,1,1,0,39273
671,0,1,0,0,798
7401,0,0,0,1,531
6702,0,0,1,0,2472
9301,0,0,0,1,11530
2025,0,1,1,0,1388
3678,0,0,0,0,597
1900,0,1,0,0,627
6356,0,0,0,0,26613
544,0,1,0,1,1892
3050,0,1,0,1,2781
2197,0,0,0,0,138
5244,0,1,0,1,1096
4511,0,0,1,0,10895
8502,0,0,1,0,77342
1844,0,0,0,1,363
2451,0,1,1,1,626
5016,0,0,0,0,7104
9006,0,0,0,1,1649
5137,0,0,0,1,14710
128,0,0,0,1,821
3268,0,0,0,0,861
5729,0,0,1,1,4141
764,0,0,0,0,1108
9160,0,0,0,1,2515
9217,0,0,0,0,5491
3172,0,1,0,0,54081
3987,0,1,1,0,11393
4299,0,1,0,1,1680
5135,0,0,0,0,1242
612,0,0,1,1,4757
4125,0,1,0,1,33786
9193,0,0,0,1,6294
7207,0,0,0,0,22602
7486,0,0,0,1,6487
2237,1,0,0,0,385
5915,0,0,0,1,382
5908,0,0,0,1,38659
1125,0,0,0,0,23835
6490,0,0,0,1,225
3573,1,0,1,0,5494
9268,0,0,1,0,2813
8219,0,0,0,1,30768
7549,0,0,1,0,2738
7910,0,0,0,0,937
6208,0,0,0,1,1325
8693,0,0,0,0,11897
2953,0,0,0,0,1176
8251,0,0,0,1,392
4425,0,0,0,0,15184
6921,0,0,0,0,101
6467,0,0,1,1,2883
9061,0,0,0,0,17218
7840,0,0,1,1,613
2593,0,0,0,0,7611
3662,0,0,0,0,1871
2075,0,0,0,0,4085
8739,0,0,0,1,19092
8721,0,0,0,1,9922
3108,0,1,0,0,2171
1623,0,0,0,1,56284
1756,0,1,0,1,2034
9004,0,0,0,0,432
1295,0,0,0,0,655
9527,0,0,1,0,8140
602,0,0,0,0,7564
4487,0,1,0,0,20163
9992,0,0,0,0,4261
3454,0,1,0,1,754
2555,0,1,0,0,14673
538,0,0,0,1,130
9937,0,0,0,0,1112
1357,0,1,0,0,7222
2388,0,0,0,0,103
4426,0,1,0,0,20
6005,0,0,0,0,104
2833,0,0,0,1,8225
5049,0,0,0,1,15251
1448,0,0,0,0,1611
143,0,0,0,0,12914
3019,0,0,0,0,4996
9631,0,0,0,1,114
6098,0,0,1,1,680
9502,0,1,0,0,838
4182,1,1,1,1,3908
6138,0,0,0,1,738
4435,0,1,0,1,3519
5935,0,0,0,0,19301
6123,0,0,0,0,1539
8970,0,0,0,1,28319
4731,0,1,0,0,107
4767,0,1,0,1,1601
2181,0,1,0,1,327
1543,0,1,0,0,357
7013,0,0,1,0,16192
3908,0,0,1,0,15569
1770,0,1,0,1,64417
3071,0,0,1,0,22744
625,0,1,1,1,341
7369,0,0,0,0,10728
211,0,0,0,1,1204
1442,0,0,0,0,196
3488,0,1,0,0,3149
697,0,1,0,0,6432
2003,0,1,0,1,28717
8663,0,0,0,0,10815
3072,0,0,0,0,2779
1461,0,0,0,0,1263
868,0,0,1,1,1634
6420,0,0,0,0,4584
426,0,0,0,1,35100
4847,0,0,0,0,48905
1743,0,0,1,1,8100
6178,0,0,0,1,16902
4245,0,0,0,1,40170
8864,0,0,1,0,719
7608,0,0,0,1,21301
3036,0,0,0,1,336
7930,0,0,1,0,15702
649,0,0,1,1,680
1675,0,1,0,0,637
5038,0,0,0,0,5092
9705,0,0,0,1,6139
3188,0,1,0,1,1499
2450,0,0,0,1,15657
7029,0,0,0,1,3400
6860,0,0,0,0,1592
5081,0,0,0,1,1405
7504,0,0,0,0,990
9396,1,0,0,1,761
7678,0,0,0,1,4776
4258,0,0,0,1,2688
9534,0,0,0,0,29154
1185,0,1,0,0,6921
9319,1,0,0,1,3481
6961,0,0,1,0,250
1037,0,0,0,1,30166
3500,0,0,1,0,2402
630,0,1,0,1,27419
2240,0,0,0,1,2246
4927,0,1,0,1,4179
9858,0,0,0,1,48710
7819,0,0,0,0,179
4732,0,1,0,1,520
7669,0,0,0,1,0
9115,0,0,1,0,5025
8590,0,0,1,0,2577
2229,0,0,0,1,34237
478,0,1,1,1,26744
7031,0,0,0,0,308
6723,0,0,1,0,1148
5839,0,0,0,0,5307
1055,0,1,0,0,15724
420,0,0,0,0,3424
9948,1,0,0,1,101
5321,0,0,0,1,49657
2530,0,1,0,0,535
8362,0,0,1,0,19747
5315,0,0,0,0,2168
1038,0,0,0,0,9227
1459,0,0,0,0,13680
2634,0,1,0,1,281
7839,0,0,1,1,2001
8489,0,0,1,0,738
3196,0,0,0,0,31560
2007,0,1,0,0,968
7178,0,0,1,0,5114
1146,0,0,0,0,4483
5454,0,0,0,1,38013
1924,0,1,1,0,164
7330,0,0,0,1,139
397,0,0,0,0,8303
901,1,1,0,1,5467
6025,0,1,0,0,18691
2805,0,1,0,0,10911
4055,0,1,1,0,321
3514,0,0,0,0,290
8754,0,0,0,0,3433
7634,0,1,0,1,9301
3531,0,0,0,0,481
7418,0,0,0,1,33240
1045,0,1,0,1,5401
2234,0,1,0,0,17644
370,0,0,0,0,19582
2067,0,0,0,1,2097
5106,0,0,0,0,28496
824,0,1,1,1,318
4046,0,0,0,0,4072
197,0,0,0,1,9295
9852,1,0,1,0,4994
8480,0,0,1,1,19283
1651,0,0,0,1,24529
1997,0,1,0,0,1812
6077,0,0,0,0,4046
7284,0,0,0,1,719
9360,0,0,0,1,215
3645,0,0,0,0,733
5856,0,0,0,0,124
7028,0,0,0,1,2746
8840,0,0,0,0,1666
3793,0,0,0,0,10115
8852,0,0,0,0,8146
9669,0,0,0,1,468
1011,0,0,0,1,2028
47,0,1,0,0,861
4886,0,1,0,0,0
8444,0,0,1,1,7281
6566,0,1,0,1,7221
6812,0,0,0,1,31498
784,0,0,0,1,1978
7929,0,0,1,1,3547
528,0,0,1,1,48990
7619,0,0,0,1,17398
9367,0,0,0,0,372
5391,0,0,0,1,0
8309,0,0,0,1,6524
7722,0,0,0,1,7993
6050,0,0,0,0,1870
6452,0,0,1,1,1118
8301,0,0,0,0,960
5494,0,0,0,1,745
8708,0,0,1,0,4112
5348,0,0,1,0,22385
6334,0,0,0,1,19463
1229,0,1,1,0,1548
6859,0,0,0,1,11
4351,0,1,0,1,0
6442,0,0,0,1,12300
8463,0,0,1,1,4776
4371,0,1,0,1,3535
4973,0,1,0,1,903
4564,0,0,1,0,275
4120,0,0,0,1,1696
3372,0,0,0,0,20766
5554,0,0,0,1,18198
1859,1,0,0,0,6277
6253,0,0,1,0,33612
838,0,0,0,0,1028
5467,0,0,0,0,533
8799,0,0,0,1,865
7680,1,1,0,1,11289
8597,0,0,0,0,713
3948,0,0,0,0,63393
1975,0,0,0,0,335
2880,0,0,1,0,390
3250,0,1,0,1,390
7808,0,0,0,1,4442
4313,0,0,0,1,30609
6213,0,0,0,1,7154
5716,0,0,0,1,1460
9182,0,0,0,0,636
524,0,1,0,0,19151
2217,0,0,0,1,42161
6673,0,1,0,0,1506
4533,0,1,0,0,3027
7272,0,0,1,0,20604
6261,0,0,1,0,80
5526,0,0,1,0,3716
8735,1,0,1,1,40335
4768,0,1,0,1,1111
1339,0,0,0,0,13178
8453,0,0,0,1,7780
7262,0,0,0,0,23373
9450,0,0,0,1,54780
8791,0,0,0,0,26054
7610,0,0,0,1,558
3705,0,1,0,0,939
6716,0,0,1,1,308
4160,0,1,0,0,1505
3442,0,0,0,1,27
2503,0,0,0,1,845
2770,0,0,1,1,12453
7704,0,0,0,0,885
6814,0,0,0,1,17639
6443,0,0,0,1,756
9950,0,0,0,0,2440
7807,0,0,0,0,471
3057,1,0,0,0,4403
1173,0,0,1,0,79276
8965,1,0,1,0,341
4146,0,1,0,0,19943
8683,0,0,0,1,5282
6008,0,0,0,0,16246
4260,0,0,0,0,20920
5439,0,0,0,0,630
6360,0,1,0,0,144
6771,0,0,0,1,1154
521,0,1,0,1,13892
1025,0,0,0,0,8431
6344,0,0,0,0,12092
5539,0,0,0,0,666
6485,0,0,0,0,3527
8733,0,0,1,1,12705
6426,0,0,0,1,191
3456,0,0,0,0,171
9884,0,0,0,0,406
9424,0,0,0,1,5442
3224,0,0,0,0,14472
2038,0,0,0,0,2544
3191,0,1,0,1,51
8038,0,0,1,1,300
6520,0,0,0,1,19951
3809,0,1,0,1,1704
6783,0,0,0,1,20543
3978,0,0,0,1,143
6642,0,0,0,0,378
1621,0,0,0,0,2596
7379,0,0,0,0,965
7385,0,0,0,1,23790
6948,0,0,0,1,193
6530,0,0,0,1,219
2592,0,0,0,0,15226
3783,0,1,0,0,312
3769,0,1,0,1,10
4744,0,0,1,1,1329
8460,0,0,0,1,174
5107,0,0,0,0,8239
7281,0,0,1,0,21734
4908,0,1,1,1,1084
4968,0,0,1,1,11142
9773,0,0,0,1,15721
1372,0,0,0,0,312
6667,0,0,0,0,28254
459,0,0,0,1,90
3433,0,0,0,0,7477
6931,0,0,1,1,10347
1725,0,0,0,0,7122
969,0,0,1,1,37464
2368,0,0,1,1,2370
2028,0,1,0,1,1448
795,0,1,1,0,1174
5245,0,0,0,1,61850
6306,0,0,0,1,390
1178,0,1,0,0,115
3749,0,1,0,1,2918
6939,0,1,0,1,2148
3842,0,1,0,0,6852
2768,0,1,0,1,3895
8948,0,1,0,1,18720
7590,0,0,0,1,3852
2869,0,0,1,0,28
66,0,1,0,1,38476
7626,0,0,0,1,293
4894,0,0,0,0,29586
49,0,0,0,0,2589
215,0,0,0,1,44451
3757,1,0,0,1,1547
1824,0,1,1,1,7527
9254,0,0,0,0,17543
2942,0,0,1,1,8103
3940,0,1,0,0,10494
4137,0,0,1,1,1264
7677,0,0,0,0,17
105,0,1,1,0,1444
7414,0,0,1,1,1755
5381,0,0,0,1,23530
3676,0,0,0,1,3498
5045,0,0,0,1,30424
6603,0,0,0,1,17872
2687,0,0,0,0,34
4266,0,0,0,0,1749
9986,0,0,0,0,10489
1690,0,1,0,0,39478
3825,0,0,0,0,2640
5688,0,0,0,1,1015
6703,0,0,0,0,20695
3281,1,1,1,0,40866
2271,0,1,0,1,4465
5322,0,0,1,0,1627
709,0,1,1,0,2821
2372,0,0,0,0,23373
9090,0,0,0,1,761
7592,0,0,0,1,6513
5289,0,0,0,1,7122
2252,1,1,0,1,7134
8688,0,0,0,0,1169
7003,0,0,0,1,2099
4941,0,1,0,0,212
6635,0,0,0,1,222
2126,0,1,0,0,118
9767,0,0,0,0,757
5977,0,0,0,0,5688
689,0,1,1,0,1596
2581,0,0,0,1,964
9892,0,1,0,0,2352
2130,0,1,1,1,915
4594,0,0,0,1,1883
8550,0,0,1,1,4164
6646,0,0,1,1,21578
6761,0,0,0,0,4037
324,0,1,0,0,1286
6620,0,0,0,0,1173
2727,0,0,0,0,1488
2013,0,0,1,1,28558
699,1,1,1,0,5931
5599,0,0,0,0,13266
205,0,1,0,0,1003
4754,0,1,0,1,1691
8274,0,0,0,1,12063
1998,0,0,0,1,2510
4889,0,1,0,1,777
4993,0,0,0,0,9144
6068,0,0,0,0,307
8527,0,0,1,0,162
8378,0,0,1,1,214
8779,0,0,1,1,14243
9412,0,0,0,1,221
9823,0,0,0,1,3220
7945,0,1,0,1,583
5754,0,0,1,1,2934
7386,0,0,0,1,403
5314,0,0,0,0,9771
3668,0,0,0,1,1238
9703,0,0,0,0,501
7691,0,1,0,1,3802
7768,0,0,0,0,9523
7747,0,0,0,1,1401
1001,0,1,1,0,47367
9683,0,0,0,1,2692
1806,0,0,0,1,1827
1795,0,0,0,0,26679
7757,1,0,0,0,37639
3412,0,1,0,0,253
6160,0,0,0,0,19717
453,0,0,0,1,1506
8670,0,0,0,1,15299
3083,0,1,0,1,838
631,0,1,0,1,4406
2856,0,1,0,1,22425
7222,0,0,0,1,1875
4261,0,1,0,1,53552
4687,0,0,0,0,214
8993,0,0,0,1,162
6981,0,0,1,0,8596
7723,0,0,0,1,143
1559,0,0,0,1,9049
9239,0,0,0,0,240
